Year,Engine Size (L),Horsepower,Torque (lb-ft),0-60 MPH Time (seconds),Price (in USD),Car Make Encoded,Car Model Encoded
-0.2730136924919278,-1.7512235812213384,-1.7041036935137164,-1.5085304057181592,1.0770113858792305,61500.0,1.3721831933199544,-1.4602660755911385
-0.2730136924919278,-0.18465853251254455,0.45344152855132547,0.8833212133181072,-0.3616900032684222,109000.0,-1.1322302848504893,0.9783603283843294
-6.487487867839707,1.5385630210671288,0.683283115781622,-0.05798813352842341,-0.2178198643536568,228000.0,0.9767494862404107,1.4045280494674208
-0.2730136924919278,1.5385630210671288,-0.5548957573622336,-0.15829158852026684,0.3576606913054041,42000.0,-0.7367965777709454,-0.7026345714434203
-0.2730136924919278,-0.4196432898188635,-1.333391456045496,-1.539393007254111,1.796362080453057,45000.0,1.108560721933592,-1.6970259206373004
-0.2730136924919278,-0.18465853251254455,1.632306443700266,2.303000883971891,-1.6565212535013094,185000.0,1.3721831933199544,1.546583956495118
-0.2730136924919278,-0.26298678494798433,1.3357366537256896,0.7135769048703722,-1.2249108367570138,276550.0,-0.473174106384583,-0.039707005314166925
0.7627320033993689,-1.35958231904414,-0.9552649738279114,-0.9375722773030504,-0.3616900032684222,56000.0,-1.1322302848504893,0.9073323748704808
-0.2730136924919278,-0.34131503738342406,0.23842843081975773,-0.2508793931281223,-0.9371705589274831,191000.0,0.7131270148540482,-1.5786459981142194
0.7627320033993689,0.12865447722921453,0.5201697312956052,0.5978421491105529,-0.7933004200127177,104000.0,-1.000419049157308,0.43381268477815693
-0.2730136924919278,-0.18465853251254455,-0.45109633087113193,0.02688402069544411,0.21379055239063874,69900.0,0.9767494862404107,-1.2471822150495928
0.7627320033993689,-1.7512235812213384,-0.9478507290785471,-1.7091373157018461,1.9402322193678216,81250.0,1.3721831933199544,1.546583956495118
0.7627320033993689,0.7552804967127319,1.3728078774725117,1.4465636913492281,-0.5055601421831876,330000.0,-1.2640415205436704,-0.20543889684648028
-0.2730136924919278,-0.18465853251254455,0.45344152855132547,0.8833212133181072,-0.3616900032684222,109000.0,-1.1322302848504893,1.0020363128889456
-0.2730136924919278,-0.34131503738342406,0.4608557733006899,-0.14286028775229093,-1.3687809756717793,242500.0,0.7131270148540482,-1.531294029104987
0.7627320033993689,-0.18465853251254455,-0.19901200939274216,0.31236308490299847,-0.0739497254388914,77000.0,0.8449382505472295,-0.8683664629757337
-0.2730136924919278,1.5385630210671288,0.8908819687638254,1.3462602363573846,-0.3616900032684222,62000.0,-0.7367965777709454,-0.6316066179295717
0.7627320033993689,1.5385630210671288,1.980775946920393,1.7860523082446982,-0.3616900032684222,76000.0,-0.6049853420777642,-0.4421987418926422
-0.2730136924919278,-0.4196432898188635,-1.4668478615340554,-1.5856869095580388,1.6524919415382922,30090.0,1.108560721933592,-1.7443778896465327
0.7627320033993689,-1.0462693093023812,-1.5187475747796062,-1.1073165857507854,2.2279724971973525,87200.0,1.3721831933199544,0.6942485143289351
-0.2730136924919278,-0.26298678494798433,1.3357366537256896,0.7135769048703722,-1.2249108367570138,274280.0,-0.473174106384583,-0.039707005314166925
-0.2730136924919278,-0.18465853251254455,0.45344152855132547,0.8833212133181072,-0.3616900032684222,114000.0,-1.1322302848504893,1.0257122973935617
0.7627320033993689,0.5986239918418524,0.334813612561495,0.31236308490299847,-0.3616900032684222,103200.0,-0.2095516349982205,-0.11073495882801551
-0.2730136924919278,-0.18465853251254455,0.6684546262828932,0.9913403186939387,-1.2249108367570138,177700.0,1.3721831933199544,0.7652764678427836
-0.2730136924919278,1.773547778373448,1.4766073039636134,0.2583535322150828,-1.2249108367570138,417650.0,0.054070836388141995,-0.9630704009941985
0.7627320033993689,-0.18465853251254455,0.45344152855132547,0.8833212133181072,-0.3616900032684222,115045.0,-1.1322302848504893,1.1914441889258751
-0.2730136924919278,-0.34131503738342406,0.4608557733006899,-0.14286028775229093,-1.2249108367570138,256500.0,0.7131270148540482,-1.531294029104987
0.7627320033993689,-0.9679410568669415,-0.9256079948304539,-0.5363584573356767,0.3576606913054041,59895.0,-1.000419049157308,0.33910874675969216
-0.2730136924919278,-0.18465853251254455,0.5424124655436984,1.454279341733216,-0.5055601421831876,152500.0,0.9767494862404107,1.3098241114489562
0.7627320033993689,1.5385630210671288,1.3876363669712406,1.3925541386613123,-0.3616900032684222,69995.0,-0.6049853420777642,-0.4658747263972584
-0.2730136924919278,-0.18465853251254455,1.632306443700266,2.303000883971891,-1.6565212535013094,185000.0,1.3721831933199544,1.5939359255043504
-0.2730136924919278,-0.18465853251254455,0.8241537660195457,1.1688002775256616,-0.7933004200127177,218009.0,0.054070836388141995,1.6176119100089665
-0.2730136924919278,1.773547778373448,1.9214619889254776,0.4203821902788299,-1.2249108367570138,363730.0,-0.473174106384583,-1.3655621375726736
0.7627320033993689,0.7552804967127319,0.23842843081975773,-0.5363584573356767,-0.3616900032684222,183300.0,-1.1322302848504893,0.8836563903658646
0.7627320033993689,-0.9679410568669415,-0.4214393518736743,-0.5363584573356767,0.5015308302201689,73795.0,-1.000419049157308,0.3627847312643083
-0.2730136924919278,-0.18465853251254455,0.34964210206022384,0.31236308490299847,-0.3616900032684222,183000.0,0.9767494862404107,-1.0577743390126633
-0.2730136924919278,1.5385630210671288,-0.2583259673876574,-0.0425568327604475,-1.2249108367570138,60995.0,-0.7367965777709454,-0.27646685036032886
0.7627320033993689,0.7552804967127319,0.7425970737765373,0.31236308490299847,-0.3616900032684222,207000.0,-1.2640415205436704,-0.22911488135109648
0.7627320033993689,1.3819065161962494,0.7129400947790796,1.454279341733216,-0.3616900032684222,203825.0,-0.8686078134641267,-0.3474948038741774
-0.2730136924919278,0.5986239918418524,0.334813612561495,0.31236308490299847,-0.3616900032684222,103200.0,-0.2095516349982205,-0.08705897432339932
0.7627320033993689,-0.576299794689743,0.3199851230627662,0.00373706954348024,-1.512651114586544,157500.0,-1.7912864633163954,0.6705725298243188
-0.2730136924919278,-0.576299794689743,-0.8440513025874454,-1.2230513415106048,-0.0739497254388914,99800.0,0.3176933077745045,-0.1344109433326317
-0.2730136924919278,-0.18465853251254455,-0.8588797920861742,-1.2847765445825086,0.6454009691349349,100200.0,1.3721831933199544,-0.5842546489203394
-1.3087593883832245,-1.9862083385276574,-2.171201112723674,-1.6782747141658942,0.5015308302201689,67150.0,-1.659475227623214,-1.625997967123452
0.7627320033993689,-1.0462693093023812,-0.636452449605242,-0.2508793931281223,-0.0739497254388914,77250.0,-1.1322302848504893,1.0967402509074102
-0.2730136924919278,-0.9679410568669415,-0.9256079948304539,-0.5363584573356767,0.3576606913054041,58900.0,-1.000419049157308,0.33910874675969216
0.7627320033993689,1.5385630210671288,1.3876363669712406,1.3462602363573846,-0.2178198643536568,71490.0,-0.6049853420777642,-0.37117078837879364
-1.3087593883832245,0.3636392345355335,-0.562310002111598,-0.7061027657834117,1.508621802623526,150400.0,0.44950454346768576,0.1733768552273788
-0.2730136924919278,-0.4196432898188635,-1.333391456045496,-1.539393007254111,1.2208815247939953,47820.0,1.108560721933592,-1.6970259206373004
0.7627320033993689,2.008532535679767,0.6981116052803509,0.9990559690779266,0.9331412469644658,330000.0,1.5039944290131357,1.6886398635228153
-0.2730136924919278,-1.35958231904414,-1.6299612460200723,-1.4313739018782796,1.2208815247939953,38170.0,1.635805664706317,1.6649638790181989
-0.2730136924919278,-0.18465853251254455,-0.8588797920861742,-1.2847765445825086,0.6454009691349349,102000.0,1.3721831933199544,-0.5842546489203394
-0.2730136924919278,1.773547778373448,1.4766073039636134,0.2429222314471069,-1.2249108367570138,393695.0,0.054070836388141995,-0.9867463854988147
0.7627320033993689,-0.26298678494798433,0.45344152855132547,-0.482348904647761,-0.649430281097953,218750.0,-0.473174106384583,0.812628436852016
-0.2730136924919278,-0.18465853251254455,0.45344152855132547,0.8833212133181072,-0.3616900032684222,114000.0,-1.1322302848504893,1.1914441889258751
